episode_id,seat,turn,replay_index,day,money,hands,hires_today,unlocked_quadrants,animals,pastures,plants,wheat_reserve,wheat_shed,fertilizer_shed,milk_shed,wool_shed,wheat_price,strawberry_price,melon_price
93598193,0,480,481,20,51254.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,59,44,44,16,8,4,44,213,235
93598193,0,576,577,24,87856.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,36,36,11,6,12,45,166,10
93598193,0,719,719,29,134275.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,0,0,0,0,0,0,24,112,25
93598193,1,0,1,0,3.0,4,4,1,{},0,0,14,14,0,0,0,30,128,256
93598193,1,24,25,1,8.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93598193,1,96,97,4,500.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,33,149,266
93598193,1,192,193,8,583.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,35,181,270
93598193,1,288,289,12,6217.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,61,16,16,12,6,0,38,214,228
93598193,1,384,385,16,17074.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,38,38,15,3,16,41,241,232
93598193,1,480,481,20,53017.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,44,44,15,8,4,44,213,235
93598193,1,576,577,24,90543.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,36,36,11,6,12,45,166,10
93598193,1,719,719,29,137352.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,0,7,7,0,0,0,24,112,25
93599012,0,0,1,0,3.0,4,4,1,{},0,0,14,14,0,0,0,30,128,256
93599012,0,24,25,1,8.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93599012,0,96,97,4,500.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,33,139,266
93599012,0,192,193,8,588.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,36,145,270
93599012,0,288,289,12,7023.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,61,16,16,12,6,0,38,151,228
93599012,0,384,385,16,20743.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,38,38,15,3,16,42,179,232
93599012,0,480,481,20,47567.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,44,44,12,8,4,45,7,235
93599012,0,576,577,24,66502.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,36,36,11,6,12,47,9,10
93599012,0,719,719,29,109720.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,0,0,0,0,0,0,32,22,25
93599012,1,0,1,0,3.0,4,4,1,{},0,0,14,14,0,0,0,30,128,256
93599012,1,24,25,1,8.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93599012,1,96,97,4,500.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,33,139,266
93599012,1,192,193,8,588.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,36,145,270
93599012,1,288,289,12,7023.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,61,16,16,12,6,0,38,151,228
93599012,1,384,385,16,20885.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,38,38,15,3,16,42,179,232
93599012,1,480,481,20,48116.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,44,44,15,8,4,45,7,235
93599012,1,576,577,24,67320.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,36,36,11,6,12,47,9,10
93599012,1,719,719,29,110751.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,0,7,7,0,0,0,32,22,25
93599091,0,0,1,0,73.0,4,4,1,{},0,0,11,11,0,0,0,30,128,256
93599091,0,24,25,1,9.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93599091,0,96,97,4,664.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,33,149,266
93599091,0,192,193,8,793.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,14,14,0,0,0,36,181,270
93599091,0,288,289,12,7002.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,63,17,17,23,0,0,39,206,233
93599091,0,384,385,16,20365.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,63,17,17,23,0,0,43,218,236
93599091,0,480,481,20,43322.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,63,17,17,23,0,0,46,166,239
93599091,0,576,577,24,60730.0,6,6,3,"{""COW"":9,""SHEEP"":5}",14,59,19,19,5,0,0,48,9,10
93599091,0,719,719,29,75116.0,9,9,3,"{""COW"":9,""SHEEP"":1}",15,0,0,0,0,0,0,39,60,7
93599091,1,0,1,0,3.0,4,4,1,{},0,0,14,14,0,0,0,30,128,256
93599091,1,24,25,1,5.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93599091,1,96,97,4,493.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,33,149,266
93599091,1,192,193,8,288.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,36,181,270
93599091,1,288,289,12,4262.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,56,16,16,12,6,0,39,206,233
93599091,1,384,385,16,11628.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,34,34,15,2,12,43,218,236
93599091,1,480,481,20,38666.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,40,40,15,8,4,46,166,239
93599091,1,576,577,24,57085.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,32,32,11,6,12,48,9,10
93599091,1,719,719,29,72498.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,0,7,7,0,0,0,39,60,7
93599996,0,0,1,0,2.0,5,5,1,{},0,0,14,14,0,0,0,29,128,256
93599996,0,24,25,1,8.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93599996,0,96,97,4,508.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,33,139,266
93599996,0,192,193,8,561.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,35,145,270
93599996,0,288,289,12,6596.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,61,16,16,12,6,0,39,168,171
93599996,0,384,385,16,16373.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,38,38,15,3,16,42,194,178
93599996,0,480,481,20,43963.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,44,44,15,8,4,45,147,84
93599996,0,576,577,24,57354.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,36,36,11,6,12,47,12,13
93599996,0,719,719,29,83065.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,0,7,7,0,0,0,41,64,28
93599996,1,0,1,0,13.0,5,5,1,{},1,0,5,5,0,0,0,29,128,256
93599996,1,24,25,1,16.0,0,0,1,"{""COW"":2,""SHEEP"":2}",4,19,3,0,0,0,0,28,132,260
93599996,1,96,97,4,131.0,5,5,1,"{""COW"":3,""SHEEP"":2}",5,19,6,6,0,0,0,33,139,266
93599996,1,192,193,8,182.0,5,5,2,"{""COW"":6,""SHEEP"":3}",10,30,10,10,0,0,0,35,145,270
93599996,1,288,289,12,14655.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,55,16,10,18,0,0,39,168,171
93599996,1,384,385,16,28261.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,57,23,17,9,0,8,42,194,178
93599996,1,480,481,20,54891.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,58,14,8,12,1,0,45,147,84
93599996,1,576,577,24,66338.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,58,15,9,12,24,4,47,12,13
93599996,1,719,719,29,87016.0,8,8,3,"{""COW"":10,""SHEEP"":4}",14,3,0,0,0,0,0,41,64,28
93600897,0,0,1,0,3.0,5,5,1,{},0,0,14,14,0,0,0,29,128,256
93600897,0,24,25,1,2.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93600897,0,96,97,4,498.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,33,149,266
93600897,0,192,193,8,273.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,35,181,270
93600897,0,288,289,12,4228.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,54,16,16,12,6,0,38,206,233
93600897,0,384,385,16,11446.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,60,34,34,15,2,12,42,219,236
93600897,0,480,481,20,40411.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,60,40,40,15,8,4,44,169,239
93600897,0,576,577,24,65469.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,32,32,11,6,12,47,11,10
93600897,0,719,719,29,101251.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,0,7,7,0,0,0,36,49,25
93600897,1,0,1,0,7.0,4,4,1,{},0,0,5,5,0,0,0,29,128,256
93600897,1,24,25,1,6.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93600897,1,96,97,4,655.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,6,6,0,0,0,33,149,266
93600897,1,192,193,8,780.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,32,11,11,0,0,0,35,181,270
93600897,1,288,289,12,7870.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,61,13,13,15,0,0,38,206,233
93600897,1,384,385,16,21680.0,5,5,3,"{""COW"":8,""SHEEP"":4}",12,61,17,17,15,0,4,42,219,236
93600897,1,480,481,20,45616.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,10,10,12,0,7,44,169,239
93600897,1,576,577,24,69336.0,7,7,3,"{""COW"":9,""SHEEP"":4}",14,58,12,12,11,2,8,47,11,10
93600897,1,719,719,29,100111.0,10,10,3,"{""COW"":9,""SHEEP"":4}",14,0,0,0,0,0,0,36,49,25
93601797,0,0,1,0,3.0,4,4,1,{},0,0,14,14,0,0,0,30,128,256
93601797,0,24,25,1,8.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93601797,0,96,97,4,500.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,33,149,266
93601797,0,192,193,8,594.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,35,173,270
93601797,0,288,289,12,6214.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,61,16,16,12,6,0,38,198,228
93601797,0,384,385,16,18776.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,38,38,15,3,16,40,219,232
93601797,0,480,481,20,53703.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,44,44,15,8,4,42,149,235
93601797,0,576,577,24,75572.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,36,36,11,6,12,43,11,10
93601797,0,719,719,29,113799.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,0,7,7,0,0,0,21,53,25
93601797,1,0,1,0,3.0,4,4,1,{},0,0,14,14,0,0,0,30,128,256
93601797,1,24,25,1,8.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93601797,1,96,97,4,500.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,33,149,266
93601797,1,192,193,8,594.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,35,173,270
93601797,1,288,289,12,6214.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,61,16,16,12,6,0,38,198,228
93601797,1,384,385,16,18776.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,38,38,15,3,16,40,219,232
93601797,1,480,481,20,53699.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,44,44,15,8,4,42,149,235
93601797,1,576,577,24,75537.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,36,36,11,6,12,43,11,10
93601797,1,719,719,29,113169.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,0,0,0,0,0,0,21,53,25
93602697,0,0,1,0,3.0,4,4,1,{},0,0,14,14,0,0,0,30,128,256
93602697,0,24,25,1,8.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93602697,0,96,97,4,500.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,33,149,266
93602697,0,192,193,8,588.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,36,173,270
93602697,0,288,289,12,6078.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,61,16,16,12,6,0,39,199,228
93602697,0,384,385,16,11331.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,38,38,15,3,16,43,230,232
93602697,0,480,481,20,31914.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,44,44,15,8,4,46,195,235
93602697,0,576,577,24,54545.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,36,36,11,6,12,49,84,10
93602697,0,719,719,29,73599.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,0,0,0,0,0,0,38,55,25
93602697,1,0,1,0,3.0,4,4,1,{},0,0,14,14,0,0,0,30,128,256
93602697,1,24,25,1,8.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93602697,1,96,97,4,500.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,33,149,266
93602697,1,192,193,8,588.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,36,173,270
93602697,1,288,289,12,6078.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,61,16,16,12,6,0,39,199,228
93602697,1,384,385,16,11331.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,38,38,15,3,16,43,230,232
93602697,1,480,481,20,31927.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,44,44,15,8,4,46,195,235
93602697,1,576,577,24,54647.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,36,36,11,6,12,49,84,10
93602697,1,719,719,29,75076.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,0,7,7,0,0,0,38,55,25
93603601,0,0,1,0,2.0,5,5,1,{},0,0,14,14,0,0,0,29,128,256
93603601,0,24,25,1,8.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93603601,0,96,97,4,508.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,33,149,266
93603601,0,192,193,8,561.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,32,12,12,0,0,0,35,181,270
93603601,0,288,289,12,6581.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,60,16,16,12,6,0,39,206,171
93603601,0,384,385,16,16894.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,60,38,38,16,3,16,42,225,178
93603601,0,480,481,20,45184.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,60,44,44,16,8,4,44,206,84
93603601,0,576,577,24,65419.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,36,36,11,6,12,45,132,13
93603601,0,719,719,29,99397.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,0,7,7,0,0,0,37,112,28
93603601,1,0,1,0,13.0,5,5,1,{},1,0,5,5,0,0,0,29,128,256
93603601,1,24,25,1,16.0,0,0,1,"{""COW"":2,""SHEEP"":2}",4,19,3,0,0,0,0,28,132,260
93603601,1,96,97,4,131.0,5,5,1,"{""COW"":3,""SHEEP"":2}",5,19,6,6,0,0,0,33,149,266
93603601,1,192,193,8,173.0,5,5,2,"{""COW"":6,""SHEEP"":3}",10,30,10,9,0,0,0,35,181,270
93603601,1,288,289,12,14641.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,52,14,8,18,0,0,39,206,171
93603601,1,384,385,16,28973.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,56,30,24,2,0,8,42,225,178
93603601,1,480,481,20,51597.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,59,14,8,9,0,4,44,206,84
93603601,1,576,577,24,75656.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,55,12,6,10,0,4,45,132,13
93603601,1,719,719,29,98270.0,8,8,3,"{""COW"":10,""SHEEP"":4}",14,0,0,0,0,0,0,37,112,28
93604505,0,0,1,0,13.0,5,5,1,{},1,0,5,5,0,0,0,29,128,256
93604505,0,24,25,1,16.0,0,0,1,"{""COW"":2,""SHEEP"":2}",4,19,3,0,0,0,0,28,132,260
93604505,0,96,97,4,131.0,5,5,1,"{""COW"":3,""SHEEP"":2}",5,19,6,6,0,0,0,32,139,266
93604505,0,192,193,8,450.0,5,5,2,"{""COW"":6,""SHEEP"":3}",10,29,11,11,0,0,0,34,159,270
93604505,0,288,289,12,10017.0,5,5,4,"{""COW"":6,""SHEEP"":8}",14,54,20,14,18,0,0,38,180,171
93604505,0,384,385,16,30084.0,5,5,4,"{""COW"":6,""SHEEP"":11}",18,57,18,12,0,0,0,42,202,178
93604505,0,480,481,20,55631.0,5,5,4,"{""COW"":6,""SHEEP"":12}",18,67,27,21,22,0,0,46,169,84
93604505,0,576,577,24,80125.0,5,5,4,"{""COW"":6,""SHEEP"":12}",18,44,19,13,15,0,0,48,36,13
93604505,0,719,719,29,100664.0,8,8,4,"{""COW"":6,""SHEEP"":8}",18,1,0,0,0,0,0,44,47,28
93604505,1,0,1,0,2.0,5,5,1,{},0,0,14,14,0,0,0,29,128,256
93604505,1,24,25,1,8.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93604505,1,96,97,4,510.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,32,139,266
93604505,1,192,193,8,1452.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,34,159,270
93604505,1,288,289,12,9335.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,61,16,16,12,6,0,38,180,171
93604505,1,384,385,16,21072.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,38,38,15,3,16,42,202,178
93604505,1,480,481,20,50269.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,44,44,15,8,4,46,169,84
93604505,1,576,577,24,64803.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,36,36,11,6,12,48,36,13
93604505,1,719,719,29,87883.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,0,7,7,0,0,0,44,47,28
93604698,0,0,1,0,3.0,4,4,1,{},0,0,14,14,0,0,0,30,128,256
93604698,0,24,25,1,8.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93604698,0,96,97,4,500.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,33,149,266
93604698,0,192,193,8,595.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,36,181,270
93604698,0,288,289,12,6240.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,61,16,16,12,6,0,39,206,228
93604698,0,384,385,16,17102.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,38,38,15,3,16,43,233,232
93604698,0,480,481,20,51613.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,44,44,15,8,4,47,188,235
93604698,0,576,577,24,81840.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,36,36,11,6,12,49,12,10
93604698,0,719,719,29,120256.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,0,0,0,0,0,0,41,24,25
93604698,1,0,1,0,3.0,4,4,1,{},0,0,14,14,0,0,0,30,128,256
93604698,1,24,25,1,8.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93604698,1,96,97,4,500.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,33,149,266
93604698,1,192,193,8,579.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,36,181,270
93604698,1,288,289,12,6224.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,61,16,16,12,6,0,39,206,228
93604698,1,384,385,16,17082.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,38,38,15,3,16,43,233,232
93604698,1,480,481,20,51575.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,44,44,15,8,4,47,188,235
93604698,1,576,577,24,81873.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,36,36,11,6,12,49,12,10
93604698,1,719,719,29,120353.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,0,7,7,0,0,0,41,24,25
93605405,0,0,1,0,13.0,5,5,1,{},1,0,5,5,0,0,0,29,128,256
93605405,0,24,25,1,16.0,0,0,1,"{""COW"":2,""SHEEP"":2}",4,19,3,0,0,0,0,28,132,260
93605405,0,96,97,4,131.0,5,5,1,"{""COW"":3,""SHEEP"":2}",5,19,6,6,0,0,0,32,139,266
93605405,0,192,193,8,197.0,5,5,2,"{""COW"":6,""SHEEP"":3}",10,30,10,9,0,0,0,33,159,270
93605405,0,288,289,12,14780.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,52,14,8,18,0,0,36,179,171
93605405,0,384,385,16,26786.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,56,27,21,0,0,8,38,194,178
93605405,0,480,481,20,40911.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,59,27,21,11,8,3,40,148,84
93605405,0,576,577,24,47970.0,5,5,3,"{""COW"":10,""SHEEP"":4}",14,53,13,7,4,0,3,41,11,13
93605405,0,719,719,29,54401.0,8,8,3,"{""COW"":10,""SHEEP"":4}",14,1,0,0,0,0,0,33,32,28
93605405,1,0,1,0,2.0,5,5,1,{},0,0,14,14,0,0,0,29,128,256
93605405,1,24,25,1,8.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93605405,1,96,97,4,510.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,32,139,266
93605405,1,192,193,8,576.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,33,159,270
93605405,1,288,289,12,6634.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,61,16,16,12,6,0,36,179,171
93605405,1,384,385,16,14258.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,38,38,15,3,16,38,194,178
93605405,1,480,481,20,33331.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,44,44,15,8,4,40,148,84
93605405,1,576,577,24,38722.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,36,36,11,6,12,41,11,13
93605405,1,719,719,29,51136.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,0,7,7,0,0,0,33,32,28
93606298,0,0,1,0,3.0,4,4,1,{},0,0,14,14,0,0,0,30,128,256
93606298,0,24,25,1,8.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93606298,0,96,97,4,500.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,33,149,266
93606298,0,192,193,8,588.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,36,173,270
93606298,0,288,289,12,6049.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,61,16,16,12,6,0,39,199,228
93606298,0,384,385,16,12416.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,38,38,15,3,16,43,226,232
93606298,0,480,481,20,34022.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,44,44,15,8,4,46,178,235
93606298,0,576,577,24,53462.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,36,36,11,6,12,49,14,10
93606298,0,719,719,29,78305.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,0,7,7,0,0,0,41,108,25
93606298,1,0,1,0,3.0,4,4,1,{},0,0,14,14,0,0,0,30,128,256
93606298,1,24,25,1,8.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93606298,1,96,97,4,500.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,33,149,266
93606298,1,192,193,8,588.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,36,173,270
93606298,1,288,289,12,6626.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,61,16,16,12,3,0,39,199,228
93606298,1,384,385,16,13962.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,38,38,15,3,16,43,226,232
93606298,1,480,481,20,34400.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,44,44,15,8,4,46,178,235
93606298,1,576,577,24,56363.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,61,36,36,11,6,0,49,14,10
93606298,1,719,719,29,78694.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,1,0,0,0,0,0,41,108,25
93607187,0,0,1,0,3.0,4,4,1,{},0,0,14,14,0,0,0,30,128,256
93607187,0,24,25,1,8.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93607187,0,96,97,4,500.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,33,139,266
93607187,0,192,193,8,588.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,36,159,270
93607187,0,288,289,12,6187.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,61,16,16,12,6,0,39,179,228
93607187,0,384,385,16,17850.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,38,38,15,3,16,42,194,232
93607187,0,480,481,20,38660.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,44,44,15,8,4,44,7,235
93607187,0,576,577,24,48719.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,36,36,11,6,12,46,7,10
93607187,0,719,719,29,70435.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,0,0,0,0,0,0,29,16,25
93607187,1,0,1,0,3.0,4,4,1,{},0,0,14,14,0,0,0,30,128,256
93607187,1,24,25,1,8.0,1,1,1,"{""COW"":1,""SHEEP"":4}",5,10,0,0,0,0,0,28,132,260
93607187,1,96,97,4,500.0,3,3,1,"{""COW"":1,""SHEEP"":4}",5,14,11,11,0,0,0,33,139,266
93607187,1,192,193,8,588.0,6,6,2,"{""COW"":6,""SHEEP"":4}",10,33,12,12,0,0,0,36,159,270
93607187,1,288,289,12,6184.0,8,8,3,"{""COW"":8,""SHEEP"":4}",12,61,16,16,12,6,0,39,179,228
93607187,1,384,385,16,17474.0,6,6,3,"{""COW"":8,""SHEEP"":4}",12,61,38,38,15,3,16,42,194,232
93607187,1,480,481,20,37187.0,7,7,3,"{""COW"":8,""SHEEP"":4}",12,61,44,44,15,8,4,44,7,235
93607187,1,576,577,24,46881.0,7,7,3,"{""COW"":8,""SHEEP"":4}",13,62,36,36,11,6,12,46,7,10
93607187,1,719,719,29,67736.0,10,10,3,"{""COW"":8,""SHEEP"":4}",13,0,7,7,0,0,0,29,16,25
93608010,0,0,1,0,3.0,4,4,1,{},0,0,14,14,0,0,0,30,128,256
