episode_id,seat,team,opponent,reward,opponent_reward,outcome,margin,shops,first_diff_step,first_diff_components,diff_turns,diff_market_turns,diff_farmer_turns,diff_hand_turns,action_hash_24,action_hash_100,action_hash_200,action_hash_400,action_hash_719,unit_counts,sell_counts,buy_counts,hires,land_buys,final_assets,final_shed
93593700,0,Elzandi Irfan Zikra,道海孤舟,111492.0,110046.0,W,1446.0,"[""PIZZA_SHOP"",""YARN_STORE"",""SMOOTHIE_SHOP"",""BRUNCH_SPOT"",""PET_CAFE"",""PIZZA_SHOP"",""ICE_CREAM_SHOP"",""ICE_CREAM_SHOP""]",0,market,659,334,242,551,1c61a38fe4eadb98,1a2222d9ef13dc33,46591e6b05e4f3c9,0fa752a96cf958bf,d5ec7ee058133e71,"{""BUILD_PASTURE"":13,""CARE"":967,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":69,""EAST"":652,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":300,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":300,""MELON"":126,""MILK"":321,""STRAWBERRY"":303,""WHEAT"":479,""WOOL"":168}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4}",{}
93593700,1,道海孤舟,Elzandi Irfan Zikra,110046.0,111492.0,L,-1446.0,"[""PIZZA_SHOP"",""YARN_STORE"",""SMOOTHIE_SHOP"",""BRUNCH_SPOT"",""PET_CAFE"",""PIZZA_SHOP"",""ICE_CREAM_SHOP"",""ICE_CREAM_SHOP""]",0,market,657,319,242,555,1c61a38fe4eadb98,1a2222d9ef13dc33,46591e6b05e4f3c9,2648382e04469283,c8844222cff24649,"{""BUILD_PASTURE"":13,""CARE"":967,""COLLECT_FERTILIZER"":296,""DIG"":41,""DROP"":69,""EAST"":651,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":300,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":297,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4}","{""WHEAT"":7}"
93594579,0,道海孤舟,Yoruet,99161.0,105606.0,L,-6445.0,"[""BAKERY"",""ICE_CREAM_SHOP"",""ICE_CREAM_SHOP"",""SMOOTHIE_SHOP"",""PET_CAFE"",""YARN_STORE"",""BAKERY"",""PIZZA_SHOP""]",0,market,661,319,242,562,a58bbe7f9d7949c7,31a67083f3b20032,c69b45df7e02bd0b,84ce0e68739510b5,3ed7379cca1be103,"{""BUILD_PASTURE"":13,""CARE"":966,""COLLECT_FERTILIZER"":296,""DIG"":42,""DROP"":69,""EAST"":652,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":322,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":297,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4}","{""WHEAT"":7}"
93594579,1,Yoruet,道海孤舟,105606.0,99161.0,W,6445.0,"[""BAKERY"",""ICE_CREAM_SHOP"",""ICE_CREAM_SHOP"",""SMOOTHIE_SHOP"",""PET_CAFE"",""YARN_STORE"",""BAKERY"",""PIZZA_SHOP""]",0,"market,farmer",719,478,626,689,90b273a545cd0c8e,ae89fa91229583c7,15db80839015e111,ef8ca8c13e5e2011,0f6c42da8a7c1830,"{""BUILD_PASTURE"":14,""CARE"":318,""COLLECT_FERTILIZER"":306,""DIG"":17,""DROP"":9,""EAST"":808,""FEED"":321,""FERTILIZE"":64,""HARVEST"":394,""NORTH"":1005,""PASS"":670,""PICKUP"":129,""PLACE"":55,""PLANT"":187,""SOUTH"":624,""WATER"":947,""WEST"":1046}","{""CARROT"":15,""FERTILIZER"":1906,""MELON"":120,""MILK"":279,""STRAWBERRY"":252,""WHEAT"":1138,""WOOL"":120}","{""BUY_ANIMAL:COW"":10,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":522,""BUY_SEED:CARROT"":14,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":34,""BUY_SEED:WHEAT"":135}",277,2,"{""COW"":10,""SHEEP"":4,""WHEAT"":1}",{}
93595493,0,道海孤舟,helloworld311,96231.0,96725.0,L,-494.0,"[""FARMERS_MARKET"",""BRUNCH_SPOT"",""BRUNCH_SPOT"",""PIZZA_SHOP"",""SMOOTHIE_SHOP"",""ICE_CREAM_SHOP"",""PET_CAFE"",""YARN_STORE""]",0,market,655,319,242,551,1c61a38fe4eadb98,1a2222d9ef13dc33,0189be42652c0f70,3a5f2611cd700da5,c927147211ac70d6,"{""BUILD_PASTURE"":13,""CARE"":967,""COLLECT_FERTILIZER"":296,""DIG"":41,""DROP"":69,""EAST"":652,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":300,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1009,""WEST"":811}","{""FERTILIZER"":297,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4}","{""WHEAT"":7}"
93595493,1,helloworld311,道海孤舟,96725.0,96231.0,W,494.0,"[""FARMERS_MARKET"",""BRUNCH_SPOT"",""BRUNCH_SPOT"",""PIZZA_SHOP"",""SMOOTHIE_SHOP"",""ICE_CREAM_SHOP"",""PET_CAFE"",""YARN_STORE""]",0,market,655,319,242,551,1c61a38fe4eadb98,1a2222d9ef13dc33,46591e6b05e4f3c9,6fef418aa7678338,4e11e2b8fdd03f47,"{""BUILD_PASTURE"":13,""CARE"":967,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":69,""EAST"":652,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":300,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":300,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":479,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4}",{}
93596394,0,道海孤舟,Elie Elias,97207.0,90747.0,W,6460.0,"[""PET_CAFE"",""SMOOTHIE_SHOP"",""ICE_CREAM_SHOP"",""BRUNCH_SPOT"",""YARN_STORE"",""FARMERS_MARKET"",""PIZZA_SHOP"",""BRUNCH_SPOT""]",0,market,657,319,242,555,1c61a38fe4eadb98,ac6951319520bd9f,0951e7e40db56e2c,d5d68ed4d5a895fa,517483f56c009909,"{""BUILD_PASTURE"":13,""CARE"":966,""COLLECT_FERTILIZER"":296,""DIG"":42,""DROP"":69,""EAST"":651,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":300,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":297,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4}","{""WHEAT"":7}"
93596394,1,Elie Elias,道海孤舟,90747.0,97207.0,L,-6460.0,"[""PET_CAFE"",""SMOOTHIE_SHOP"",""ICE_CREAM_SHOP"",""BRUNCH_SPOT"",""YARN_STORE"",""FARMERS_MARKET"",""PIZZA_SHOP"",""BRUNCH_SPOT""]",0,market,412,315,145,226,4f02b61617e6b148,776a9d3556833a62,2f06053a9cebf91d,d8bf0a69b7a2a4f7,d4fa1e859316fd26,"{""BUILD_PASTURE"":15,""CARE"":292,""COLLECT_FERTILIZER"":307,""DIG"":47,""DROP"":49,""EAST"":615,""FEED"":299,""FERTILIZE"":71,""HARVEST"":386,""NORTH"":841,""PASS"":931,""PICKUP"":142,""PLACE"":14,""PLANT"":194,""SOUTH"":569,""WATER"":986,""WEST"":808}","{""FERTILIZER"":294,""MELON"":138,""MILK"":343,""STRAWBERRY"":497,""WHEAT"":456,""WOOL"":213}","{""BUY_ANIMAL:COW"":9,""BUY_ANIMAL:SHEEP"":5,""BUY_PRODUCT:WHEAT"":246,""BUY_SEED:MELON"":21,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":148}",259,2,"{""COW"":9,""SHEEP"":5,""WHEAT"":2}",{}
93597307,0,Thần Thoại,道海孤舟,139712.0,131589.0,W,8123.0,"[""SMOOTHIE_SHOP"",""SMOOTHIE_SHOP"",""PIZZA_SHOP"",""YARN_STORE"",""BAKERY"",""FARMERS_MARKET"",""ICE_CREAM_SHOP"",""ICE_CREAM_SHOP""]",0,"market,farmer",719,464,620,689,90b273a545cd0c8e,ae89fa91229583c7,b7cbb167bd1c1651,80c4656863c11b80,0507a005e296bd7a,"{""BUILD_PASTURE"":14,""CARE"":317,""COLLECT_FERTILIZER"":306,""DIG"":19,""DROP"":9,""EAST"":759,""FEED"":321,""FERTILIZE"":59,""HARVEST"":393,""NORTH"":1009,""PASS"":717,""PICKUP"":129,""PLACE"":56,""PLANT"":186,""SOUTH"":623,""WATER"":945,""WEST"":1055}","{""CARROT"":18,""FERTILIZER"":1853,""MELON"":120,""MILK"":279,""STRAWBERRY"":244,""WHEAT"":1176,""WOOL"":120}","{""BUY_ANIMAL:COW"":10,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":494,""BUY_SEED:CARROT"":16,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":34,""BUY_SEED:WHEAT"":132}",277,2,"{""COW"":10,""SHEEP"":4,""STRAWBERRY"":2,""WHEAT"":1}",{}
93597307,1,道海孤舟,Thần Thoại,131589.0,139712.0,L,-8123.0,"[""SMOOTHIE_SHOP"",""SMOOTHIE_SHOP"",""PIZZA_SHOP"",""YARN_STORE"",""BAKERY"",""FARMERS_MARKET"",""ICE_CREAM_SHOP"",""ICE_CREAM_SHOP""]",0,market,661,319,242,562,a58bbe7f9d7949c7,f6692478d7dcba53,85f6c22c7cda7131,ac2f96db198cbf96,2768d118062cfc87,"{""BUILD_PASTURE"":13,""CARE"":966,""COLLECT_FERTILIZER"":296,""DIG"":42,""DROP"":69,""EAST"":652,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":323,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1009,""WEST"":811}","{""FERTILIZER"":297,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4}","{""WHEAT"":7}"
93598193,0,cf696666,道海孤舟,134275.0,137352.0,L,-3077.0,"[""ICE_CREAM_SHOP"",""SMOOTHIE_SHOP"",""ICE_CREAM_SHOP"",""PIZZA_SHOP"",""SMOOTHIE_SHOP"",""PET_CAFE"",""BAKERY"",""PET_CAFE""]",0,market,656,330,242,554,1c61a38fe4eadb98,1a2222d9ef13dc33,3fe6bbba74af6813,29ad378fb809fc34,085dd1d7e6953e81,"{""BUILD_PASTURE"":13,""CARE"":965,""COLLECT_FERTILIZER"":296,""DIG"":43,""DROP"":69,""EAST"":651,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":300,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":300,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":479,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4}",{}
93598193,1,道海孤舟,cf696666,137352.0,134275.0,W,3077.0,"[""ICE_CREAM_SHOP"",""SMOOTHIE_SHOP"",""ICE_CREAM_SHOP"",""PIZZA_SHOP"",""SMOOTHIE_SHOP"",""PET_CAFE"",""BAKERY"",""PET_CAFE""]",0,market,655,319,242,552,1c61a38fe4eadb98,1a2222d9ef13dc33,46591e6b05e4f3c9,11204cd651d60a99,17bb30611023af7f,"{""BUILD_PASTURE"":13,""CARE"":967,""COLLECT_FERTILIZER"":296,""DIG"":41,""DROP"":69,""EAST"":651,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":300,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":297,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4}","{""WHEAT"":7}"
93599012,0,Arav Sharma,道海孤舟,109720.0,110751.0,L,-1031.0,"[""PIZZA_SHOP"",""PIZZA_SHOP"",""YARN_STORE"",""ICE_CREAM_SHOP"",""FARMERS_MARKET"",""YARN_STORE"",""SMOOTHIE_SHOP"",""PET_CAFE""]",0,market,657,311,242,551,1c61a38fe4eadb98,1a2222d9ef13dc33,46591e6b05e4f3c9,316476c28868033b,7578c66aaa537744,"{""BUILD_PASTURE"":13,""CARE"":967,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":69,""EAST"":652,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":300,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":309,""MELON"":126,""MILK"":321,""STRAWBERRY"":308,""WHEAT"":479,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4}",{}
93599012,1,道海孤舟,Arav Sharma,110751.0,109720.0,W,1031.0,"[""PIZZA_SHOP"",""PIZZA_SHOP"",""YARN_STORE"",""ICE_CREAM_SHOP"",""FARMERS_MARKET"",""YARN_STORE"",""SMOOTHIE_SHOP"",""PET_CAFE""]",0,market,655,319,242,551,1c61a38fe4eadb98,1a2222d9ef13dc33,46591e6b05e4f3c9,11204cd651d60a99,be492d643584674f,"{""BUILD_PASTURE"":13,""CARE"":967,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":69,""EAST"":652,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":300,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":297,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4}","{""WHEAT"":7}"
93599091,0,Hassan Algizani,道海孤舟,75116.0,72498.0,W,2618.0,"[""FARMERS_MARKET"",""ICE_CREAM_SHOP"",""BAKERY"",""PIZZA_SHOP"",""PET_CAFE"",""BRUNCH_SPOT"",""PET_CAFE"",""SMOOTHIE_SHOP""]",0,market,445,222,245,380,70d0e6d2f77b2045,a6625764da2f94df,4777bdd941d22103,c07d1c01c04acc51,dcd5103ed1ac6a63,"{""BUILD_PASTURE"":15,""CARE"":365,""COLLECT_FERTILIZER"":354,""DIG"":43,""DROP"":76,""EAST"":639,""FEED"":294,""FERTILIZE"":71,""HARVEST"":399,""NORTH"":863,""PASS"":590,""PICKUP"":140,""PLACE"":16,""PLANT"":198,""SOUTH"":568,""WATER"":1148,""WEST"":783}","{""FERTILIZER"":241,""MELON"":114,""MILK"":225,""STRAWBERRY"":276,""WHEAT"":462,""WOOL"":138}","{""BUY_ANIMAL:COW"":9,""BUY_ANIMAL:SHEEP"":5,""BUY_PRODUCT:WHEAT"":250,""BUY_SEED:MELON"":22,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":142}",259,2,"{""COW"":9,""SHEEP"":1}",{}
93599091,1,道海孤舟,Hassan Algizani,72498.0,75116.0,L,-2618.0,"[""FARMERS_MARKET"",""ICE_CREAM_SHOP"",""BAKERY"",""PIZZA_SHOP"",""PET_CAFE"",""BRUNCH_SPOT"",""PET_CAFE"",""SMOOTHIE_SHOP""]",0,market,657,319,242,553,1c61a38fe4eadb98,1a2222d9ef13dc33,46591e6b05e4f3c9,1c0f104b611d9493,20744ccb0db16998,"{""BUILD_PASTURE"":13,""CARE"":962,""COLLECT_FERTILIZER"":296,""DIG"":41,""DROP"":68,""EAST"":650,""FEED"":290,""FERTILIZE"":72,""HARVEST"":389,""NORTH"":834,""PASS"":298,""PICKUP"":135,""PLACE"":13,""PLANT"":198,""SOUTH"":551,""WATER"":1008,""WEST"":809}","{""FERTILIZER"":297,""MELON"":132,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4}","{""WHEAT"":7}"
93599996,0,道海孤舟,JALKARNA GAUTAM,83065.0,87016.0,L,-3951.0,"[""BAKERY"",""PIZZA_SHOP"",""SMOOTHIE_SHOP"",""ICE_CREAM_SHOP"",""PET_CAFE"",""BRUNCH_SPOT"",""FARMERS_MARKET"",""SMOOTHIE_SHOP""]",0,market,660,319,242,560,a58bbe7f9d7949c7,cabc20f95275e0c4,df4ab6194e495b2e,e367aaa4467e0255,5e55d1c474caac65,"{""BUILD_PASTURE"":13,""CARE"":966,""COLLECT_FERTILIZER"":296,""DIG"":41,""DROP"":69,""EAST"":652,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":323,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":297,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4}","{""WHEAT"":7}"
93599996,1,JALKARNA GAUTAM,道海孤舟,87016.0,83065.0,W,3951.0,"[""BAKERY"",""PIZZA_SHOP"",""SMOOTHIE_SHOP"",""ICE_CREAM_SHOP"",""PET_CAFE"",""BRUNCH_SPOT"",""FARMERS_MARKET"",""SMOOTHIE_SHOP""]",0,"market,farmer",719,474,623,689,90b273a545cd0c8e,ae89fa91229583c7,734520a5ca7db447,cb136238bdc987f2,6721b7c50bf352a0,"{""BUILD_PASTURE"":14,""CARE"":316,""COLLECT_FERTILIZER"":306,""DIG"":25,""DROP"":9,""EAST"":742,""FEED"":321,""FERTILIZE"":63,""HARVEST"":392,""NORTH"":1027,""PASS"":681,""PICKUP"":127,""PLACE"":58,""PLANT"":192,""SOUTH"":634,""WATER"":953,""WEST"":1057}","{""CARROT"":17,""FERTILIZER"":2245,""MELON"":120,""MILK"":278,""STRAWBERRY"":251,""WHEAT"":1253,""WOOL"":120}","{""BUY_ANIMAL:COW"":10,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":546,""BUY_SEED:CARROT"":16,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":34,""BUY_SEED:WHEAT"":138}",277,2,"{""COW"":10,""SHEEP"":4,""STRAWBERRY"":1,""WHEAT"":2}",{}
93600897,0,道海孤舟,Akash Deep,101251.0,100111.0,W,1140.0,"[""FARMERS_MARKET"",""SMOOTHIE_SHOP"",""BAKERY"",""PIZZA_SHOP"",""PIZZA_SHOP"",""SMOOTHIE_SHOP"",""FARMERS_MARKET"",""YARN_STORE""]",0,market,664,319,242,566,a58bbe7f9d7949c7,f6692478d7dcba53,51963e86e1e5fc16,d7bdc8653ab42784,7b28424e919df11e,"{""BUILD_PASTURE"":13,""CARE"":962,""COLLECT_FERTILIZER"":296,""DIG"":43,""DROP"":68,""EAST"":649,""FEED"":290,""FERTILIZE"":72,""HARVEST"":389,""NORTH"":834,""PASS"":321,""PICKUP"":135,""PLACE"":13,""PLANT"":198,""SOUTH"":551,""WATER"":1008,""WEST"":808}","{""FERTILIZER"":297,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4}","{""WHEAT"":7}"
93600897,1,Akash Deep,道海孤舟,100111.0,101251.0,L,-1140.0,"[""FARMERS_MARKET"",""SMOOTHIE_SHOP"",""BAKERY"",""PIZZA_SHOP"",""PIZZA_SHOP"",""SMOOTHIE_SHOP"",""FARMERS_MARKET"",""YARN_STORE""]",0,market,512,212,186,462,4a4b38ae8d4923ad,fa49d3909a6d0d06,b010285ad5a7e854,903712662a23740a,093fd624f695a1b9,"{""BUILD_PASTURE"":14,""CARE"":300,""COLLECT_FERTILIZER"":306,""DIG"":47,""DROP"":50,""EAST"":626,""FEED"":291,""FERTILIZE"":72,""HARVEST"":386,""NORTH"":873,""PASS"":978,""PICKUP"":140,""PLACE"":18,""PLANT"":192,""SOUTH"":573,""WATER"":1012,""WEST"":820}","{""FERTILIZER"":242,""MELON"":114,""MILK"":215,""STRAWBERRY"":299,""WHEAT"":466,""WOOL"":161}","{""BUY_ANIMAL:COW"":10,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":234,""BUY_SEED:MELON"":18,""BUY_SEED:STRAWBERRY"":38,""BUY_SEED:WHEAT"":138}",266,2,"{""COW"":9,""SHEEP"":4}",{}
93601797,0,道海孤舟,Livingstone Selassie,113799.0,113169.0,W,630.0,"[""ICE_CREAM_SHOP"",""PET_CAFE"",""ICE_CREAM_SHOP"",""YARN_STORE"",""YARN_STORE"",""SMOOTHIE_SHOP"",""PET_CAFE"",""ICE_CREAM_SHOP""]",0,market,655,319,242,551,1c61a38fe4eadb98,1a2222d9ef13dc33,46591e6b05e4f3c9,11204cd651d60a99,0b26144415811ff0,"{""BUILD_PASTURE"":13,""CARE"":967,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":69,""EAST"":652,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":300,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":297,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4}","{""WHEAT"":7}"
93601797,1,Livingstone Selassie,道海孤舟,113169.0,113799.0,L,-630.0,"[""ICE_CREAM_SHOP"",""PET_CAFE"",""ICE_CREAM_SHOP"",""YARN_STORE"",""YARN_STORE"",""SMOOTHIE_SHOP"",""PET_CAFE"",""ICE_CREAM_SHOP""]",0,market,655,319,242,551,1c61a38fe4eadb98,1a2222d9ef13dc33,46591e6b05e4f3c9,11204cd651d60a99,eb2c5bdea897569b,"{""BUILD_PASTURE"":13,""CARE"":967,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":69,""EAST"":652,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":300,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":300,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":479,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4}",{}
